province_code,district_code,subdistrict_code,location_code,province,district,subdistrict,v_province,v_subdistrict
13,3,3,130303,ปทุมธานี,ธัญบุรี,รังสิต,0,0
13,3,4,130304,ปทุมธานี,ธัญบุรี,ลำผักกูด,0,0
13,3,5,130305,ปทุมธานี,ธัญบุรี,บึงสนั่น,0,0
13,3,6,130306,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,0,0
13,4,0,130400,ปทุมธานี,หนองเสือ,,0,1
13,4,1,130401,ปทุมธานี,หนองเสือ,บึงบา,0,0
13,4,2,130402,ปทุมธานี,หนองเสือ,บึงบอน,0,0
13,4,3,130403,ปทุมธานี,หนองเสือ,บึงกาสาม,0,0
13,4,4,130404,ปทุมธานี,หนองเสือ,บึงชำอ้อ,0,0
13,4,5,130405,ปทุมธานี,หนองเสือ,หนองสามวัง,0,0
13,4,6,130406,ปทุมธานี,หนองเสือ,ศาลาครุ,0,0
13,4,7,130407,ปทุมธานี,หนองเสือ,นพรัตน์,0,0
13,5,0,130500,ปทุมธานี,ลาดหลุมแก้ว,,0,1
13,5,1,130501,ปทุมธานี,ลาดหลุมแก้ว,ระแหง,0,0
13,5,2,130502,ปทุมธานี,ลาดหลุมแก้ว,ลาดหลุมแก้ว,0,0
13,5,3,130503,ปทุมธานี,ลาดหลุมแก้ว,คูบางหลวง,0,0
13,5,4,130504,ปทุมธานี,ลาดหลุมแก้ว,คูขวาง,0,0
13,5,5,130505,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,0,0
13,5,6,130506,ปทุมธานี,ลาดหลุมแก้ว,บ่อเงิน,0,0
13,5,7,130507,ปทุมธานี,ลาดหลุมแก้ว,หน้าไม้,0,0
13,6,0,130600,ปทุมธานี,ลำลูกกา,,0,1
13,6,1,130601,ปทุมธานี,ลำลูกกา,คูคต,0,0
13,6,2,130602,ปทุมธานี,ลำลูกกา,ลาดสวาย,0,0
13,6,3,130603,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,0,0
13,6,4,130604,ปทุมธานี,ลำลูกกา,ลำลูกกา,0,0
13,6,5,130605,ปทุมธานี,ลำลูกกา,บึงทองหลาง,0,0
13,6,6,130606,ปทุมธานี,ลำลูกกา,ลำไทร,0,0
13,6,7,130607,ปทุมธานี,ลำลูกกา,บึงคอไห,0,0
13,6,8,130608,ปทุมธานี,ลำลูกกา,พืชอุดม,0,0
13,7,0,130700,ปทุมธานี,สามโคก,,0,1
13,7,1,130701,ปทุมธานี,สามโคก,บางเตย,0,0
13,7,2,130702,ปทุมธานี,สามโคก,คลองควาย,0,0
13,7,3,130703,ปทุมธานี,สามโคก,สามโคก,0,0
13,7,4,130704,ปทุมธานี,สามโคก,กระแชง,0,0
13,7,5,130705,ปทุมธานี,สามโคก,บางโพธิ์เหนือ,0,0
13,7,6,130706,ปทุมธานี,สามโคก,เชียงรากใหญ่,0,0
13,7,7,130707,ปทุมธานี,สามโคก,บ้านปทุม,0,0
13,7,8,130708,ปทุมธานี,สามโคก,บ้านงิ้ว,0,0
13,7,9,130709,ปทุมธานี,สามโคก,เชียงรากน้อย,0,0
13,7,10,130710,ปทุมธานี,สามโคก,บางกระบือ,0,0
13,7,11,130711,ปทุมธานี,สามโคก,ท้ายเกาะ,0,0
14,0,0,140000,พระนครศรีอยุธยา,,,1,0
14,1,0,140100,พระนครศรีอยุธยา,พระนครศรีอยุธยา,,0,1
14,1,1,140101,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ประตูชัย,0,0
14,1,2,140102,พระนครศรีอยุธยา,พระนครศรีอยุธยา,กะมัง,0,0
14,1,3,140103,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หอรัตนไชย,0,0
14,1,4,140104,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หัวรอ,0,0
14,1,5,140105,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ท่าวาสุกรี,0,0
14,1,6,140106,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ไผ่ลิง,0,0
14,1,7,140107,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ปากกราน,0,0
14,1,8,140108,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ภูเขาทอง,0,0
14,1,9,140109,พระนครศรีอยุธยา,พระนครศรีอยุธยา,สำเภาล่ม,0,0
14,1,10,140110,พระนครศรีอยุธยา,พระนครศรีอยุธยา,สวนพริก,0,0
14,1,11,140111,พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองตะเคียน,0,0
14,1,12,140112,พระนครศรีอยุธยา,พระนครศรีอยุธยา,วัดตูม,0,0
14,1,13,140113,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หันตรา,0,0
14,1,14,140114,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ลุมพลี,0,0
14,1,15,140115,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านใหม่,0,0
14,1,16,140116,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านเกาะ,0,0
14,1,17,140117,พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสวนพลู,0,0
14,1,18,140118,พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสระบัว,0,0
14,1,19,140119,พระนครศรีอยุธยา,พระนครศรีอยุธยา,เกาะเรียน,0,0
14,1,20,140120,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านป้อม,0,0
14,1,21,140121,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านรุน,0,0
